route_id,direction_id,trip_headsign,wheelchair_accessible,block_id,shape_id,stop_id,stop_sequence,stop_headsign,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,trip_direction,neighborhood_name
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,MAV2,11,,MAV2,MONTE AVENTINO,41.1631052472004,-8.5904444863076,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MAV2,OUTBOUND_CITY_CENTER,Bonfim
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,SCRP6,12,,SCRP6,S. CRISPIM,41.1602748210389,-8.59243757398005,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCRP6,OUTBOUND_CITY_CENTER,Bonfim
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,ESR2,13,,ESR2,ESC.SOARES DOS REIS,41.1573698952623,-8.59411627578937,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESR2,OUTBOUND_CITY_CENTER,Bonfim
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,BL2,14,,BL2,BARROS LIMA,41.1544769729245,-8.59578169133447,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BL2,OUTBOUND_CITY_CENTER,Bonfim
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,NAVE2,15,,NAVE2,NAVE,41.1515854289193,-8.59745626331974,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NAVE2,OUTBOUND_CITY_CENTER,Bonfim
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,C24A3,16,,C24A3,CAMPO 24 DE AGOSTO,41.1486110729034,-8.59878464572987,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=C24A3,OUTBOUND_CITY_CENTER,Bonfim
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,PRDR3,17,,PRDR3,PRADO REPOUSO,41.1463522390204,-8.59756612175499,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRDR3,OUTBOUND_CITY_CENTER,Bonfim
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,SLZ3,18,,SLZ3,S. LÁZARO,41.1458321951466,-8.60086271575365,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SLZ3,OUTBOUND_CITY_CENTER,Bonfim
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,DQL1,19,,DQL1,DUQUE LOULÉ,41.1455321861289,-8.60361611371884,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DQL1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,ALXH3,20,,ALXH3,ALEX. HERCULANO,41.1442427332737,-8.60525018060673,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALXH3,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,BTLH1,21,,BTLH1,BATALHA,41.145083316354,-8.60716661149907,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BTLH1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,PRDJ,22,,PRDJ,PR. D. JOÃO I,41.1475811967699,-8.60912607741907,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRDJ,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,PRFL,23,,PRFL,PR.FILIPA DE LENCASTRE,41.1483046015824,-8.61276347355207,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRFL,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,GGF1,24,,GGF1,GUILHERME GOMES FERNANDES,41.1476664237371,-8.614668676816,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GGF1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,CMO,25,,CMO,CARMO,41.1472276569054,-8.61695947381185,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMO,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,1DBR1,26,,1DBR1,DIOGO BRANDÃO,41.1498620598388,-8.61763800660253,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=1DBR1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,1MGB1,27,,1MGB1,MIGUEL BOMBARDA,41.1497565574623,-8.62029347012526,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=1MGB1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,MATR1,28,,MATR1,MATERNIDADE,41.1513578336407,-8.62115246916688,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MATR1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,TRH1,29,,TRH1,TORRINHA,41.1532766433145,-8.62094038536173,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TRH1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,CVA2,30,,CVA2,CARVALHOSA,41.1561139084533,-8.62072319911182,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVA2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,CMIC1,31,,CMIC1,CAROLINA MICHAELIS,41.1578819204124,-8.62209452283992,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMIC1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,CZV1,32,,CZV1,CRUZ VERMELHA,41.1607974344741,-8.62464211204025,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CZV1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,QTAM1,33,,QTAM1,QUINTA AMARELA,41.1623099476185,-8.62468918474945,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTAM1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,CVI1,34,,CVI1,CARVALHIDO,41.1665226280822,-8.6249948004954,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,HPRL1,35,,HPRL1,HOSP. PRELADA,41.1693205099808,-8.62556391256732,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HPRL1,OUTBOUND_CITY_CENTER,Paranhos
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,CI21,36,,CI21,CINTURA INTERNA,41.172774806047,-8.6263405902266,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CI21,OUTBOUND_CITY_CENTER,Paranhos
300,0,Parque Da Prelada,1,300_0_S_2,300_0_1_shp,PPR1,37,,PPR1,PARQUE DA PRELADA,41.1752546185943,-8.62758669572453,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PPR1,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,PPR2,1,,PPR2,PARQUE DA PRELADA,41.1750731095988,-8.62770843062757,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PPR2,OUTBOUND_CITY_CENTER,Ramalde
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,CI22,2,,CI22,CINTURA INTERNA,41.1720633536828,-8.6263260655163,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CI22,OUTBOUND_CITY_CENTER,Ramalde
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,HPRL2,3,,HPRL2,HOSP. PRELADA,41.1700987281486,-8.62592521262739,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HPRL2,OUTBOUND_CITY_CENTER,Ramalde
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,CVI2,4,,CVI2,CARVALHIDO,41.1667499732589,-8.62524994840412,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,QTAM2,5,,QTAM2,QUINTA AMARELA,41.1627539888818,-8.62486885029447,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTAM2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,CZV2,6,,CZV2,CRUZ VERMELHA,41.1613055042215,-8.62477781146306,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CZV2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,CMIC2,7,,CMIC2,CAROLINA MICHAELIS,41.1581072055644,-8.62277148557972,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMIC2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,ICDF1,8,,ICDF1,IGREJA CEDOFEITA,41.1558245273513,-8.62226600063532,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ICDF1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,CDF2,9,,CDF2,CEDOFEITA,41.1545297310713,-8.61892979230092,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CDF2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,TRH3,10,,TRH3,ISCET,41.1518975116665,-8.61788556844631,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TRH3,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,MATR2,11,,MATR2,MATERNIDADE,41.1505555125649,-8.62186114241054,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MATR2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,MGB2,12,,MGB2,MIGUEL BOMBARDA,41.1500277285356,-8.62305549335269,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MGB2,OUTBOUND_CITY_CENTER,União das freguesias de Lordelo do Ouro e Massarelos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,HSA,13,,HSA,HOSP.STO. ANTÓNIO,41.146488006884,-8.62020822884295,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSA,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,CORD7,14,,CORD7,CORDOARIA,41.1451907726728,-8.61600249160658,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CORD7,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,PRFL1,15,,PRFL1,PR.FILIPA DE LENCASTRE,41.148219856669,-8.61367211199646,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRFL1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,AAL1,16,,AAL1,AV.ALIADOS,41.1489444244748,-8.61127779731674,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AAL1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,AL3,17,,AL3,AV. ALIADOS,41.1473646177743,-8.61147403739939,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AL3,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,LPDZ,18,,LPDZ,L.GO 1º DEZEMBRO,41.1431246761791,-8.6090250418356,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LPDZ,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,BTLH6,19,,BTLH6,BATALHA,41.145049239432,-8.60437463924091,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BTLH6,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,SLZ1,20,,SLZ1,S. LÁZARO,41.1455265452145,-8.60250756990213,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SLZ1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,PDR4,21,,PDR4,PADRÃO,41.1464803547337,-8.60156227257507,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDR4,OUTBOUND_CITY_CENTER,Bonfim
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,C24A1,22,,C24A1,CAMPO 24 DE AGOSTO,41.1487547459371,-8.59839327398482,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=C24A1,OUTBOUND_CITY_CENTER,Bonfim
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,BL4,23,,BL4,BARROS LIMA,41.1547533526516,-8.59550367524011,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BL4,OUTBOUND_CITY_CENTER,Bonfim
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,ESR1,24,,ESR1,ESC.SOARES DOS REIS,41.1580611111064,-8.59354282698459,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESR1,OUTBOUND_CITY_CENTER,Campanhã
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,SCRP5,25,,SCRP5,S. CRISPIM,41.1608847338661,-8.59190569135713,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCRP5,OUTBOUND_CITY_CENTER,Campanhã
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,MAV1,26,,MAV1,MONTE AVENTINO,41.1630610958596,-8.59022589788694,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MAV1,OUTBOUND_CITY_CENTER,Campanhã
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,ANT1,27,,ANT1,ANTAS (L. CIDADÃO),41.165305556698,-8.58880550503584,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ANT1,OUTBOUND_CITY_CENTER,Campanhã
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,RC1,28,,RC1,R. CONTUMIL,41.1696873812019,-8.58680449009278,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RC1,OUTBOUND_CITY_CENTER,Campanhã
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,BRRS1,29,,BRRS1,BARROCAS,41.1724397906059,-8.58749002319739,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRRS1,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,DESS2,30,,DESS2,DR. EDUARDO SANTOS SILVA,41.1746995771104,-8.58815169935413,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DESS2,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,IARS2,31,,IARS2,IGREJA AREOSA,41.1766717631253,-8.58772265406215,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IARS2,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,FOUT2,32,,FOUT2,FONTE DO OUTEIRO,41.1773020661169,-8.59069196954602,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FOUT2,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,PDLF2,33,,PDLF2,PAV. DESPORTIVO LUÍS FALCÃO,41.1770718210764,-8.59476719389454,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDLF2,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,FEUP1,34,,FEUP1,FACULDADE DE ENGENHARIA,41.1792104030853,-8.59851955488003,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FEUP1,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,ESED1,35,,ESED1,ESC. SUP. EDUCAÇÃO,41.1808332890308,-8.59774996068433,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESED1,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,HSJ12,36,,HSJ12,HOSP. S. JOÃO (CIRCUNVALAÇÃO),41.183336433933,-8.60059823649608,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ12,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,HSJ12,1,,HSJ12,HOSP. S. JOÃO (CIRCUNVALAÇÃO),41.183336433933,-8.60059823649608,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ12,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,IPO5,2,,IPO5,IPO (CIRCUNVAL.),41.1845041660829,-8.60566631736492,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPO5,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,ST4,3,,ST4,S. TOMÉ,41.1839868223974,-8.60958097150817,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ST4,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,IB2,4,,IB2,ILHA BRAVA,41.1815923632025,-8.60948598532393,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IB2,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,ISEP2,5,,ISEP2,I.S.E.P.,41.1782960739781,-8.60931748041078,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP2,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,AVTE2,6,,AVTE2,ALMEIDA VALENTE,41.176820022414,-8.61152530107003,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVTE2,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,TLHR3,7,,TLHR3,R.TELHEIRA,41.1778288427241,-8.61461084505317,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TLHR3,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,MIS4,8,,MIS4,MIOSÓTIS,41.1780621109676,-8.61898154826045,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MIS4,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,BRA5,9,,BRA5,BR. DO AMIAL,41.1768333146696,-8.61999996143924,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRA5,OUTBOUND_CITY_CENTER,Paranhos
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,STLZ2,10,,STLZ2,S.TA LUZIA,41.1773755232436,-8.62495307339786,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=STLZ2,OUTBOUND_CITY_CENTER,Ramalde
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,PPR2,11,,PPR2,PARQUE DA PRELADA,41.1750731095988,-8.62770843062757,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PPR2,OUTBOUND_CITY_CENTER,Ramalde
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,CI22,12,,CI22,CINTURA INTERNA,41.1720633536828,-8.6263260655163,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CI22,OUTBOUND_CITY_CENTER,Ramalde
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,HPRL2,13,,HPRL2,HOSP. PRELADA,41.1700987281486,-8.62592521262739,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HPRL2,OUTBOUND_CITY_CENTER,Ramalde
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,CVI2,14,,CVI2,CARVALHIDO,41.1667499732589,-8.62524994840412,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,QTAM2,15,,QTAM2,QUINTA AMARELA,41.1627539888818,-8.62486885029447,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTAM2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,CZV2,16,,CZV2,CRUZ VERMELHA,41.1613055042215,-8.62477781146306,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CZV2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,CMIC2,17,,CMIC2,CAROLINA MICHAELIS,41.1581072055644,-8.62277148557972,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMIC2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
301,0,Circular Sá da Bandeira - Hosp. S. João,1,301_0_S_1,301_0_1_shp,ICDF1,18,,ICDF1,IGREJA CEDOFEITA,41.1558245273513,-8.62226600063532,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ICDF1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
